onset	duration	trial_type	accuracy	response_time
8.25	2	remov	0	0
13.017	2	rest	n/a	n/a
22.817	2	maint	0	0
27.818	2	rest	n/a	n/a
39.318	2	remov	0	0
44.851	2	rest	n/a	n/a
55.152	2	maint	0	0
60.635	2	rest	n/a	n/a
71.502	2	maint	0	0
76.285	2	rest	n/a	n/a
86.969	2	encod	0	0
92.236	2	rest	n/a	n/a
102.369	2	remov	0	0
107.286	2	rest	n/a	n/a
117.97	2	encod	1	0.964
122.387	2	rest	n/a	n/a
133.287	2	remov	1	1.933
138.104	2	rest	n/a	n/a
149.337	2	maint	0	1.993
154.237	2	rest	n/a	n/a
164.854	2	remov	1	0.849
168.704	2	rest	n/a	n/a
179.138	2	remov	1	0.674
183.305	2	rest	n/a	n/a
194.572	2	remov	0	0
199.822	2	rest	n/a	n/a
211.089	2	encod	0	0.069
214.189	2	rest	n/a	n/a
224.706	2	encod	0	0
229.989	2	rest	n/a	n/a
240.373	2	remov	1	1.666
245.056	2	rest	n/a	n/a
255.456	2	remov	0	0.953
259.957	2	rest	n/a	n/a
270.307	2	maint	1	1.05
274.407	2	rest	n/a	n/a
285.674	2	encod	0	0
290.274	2	rest	n/a	n/a
300.824	2	encod	0	0
305.791	2	rest	n/a	n/a
316.775	2	maint	0	0.39
320.425	2	rest	n/a	n/a
330.975	2	maint	1	0.79
335.025	2	rest	n/a	n/a
345.475	2	remov	1	0.503
348.709	2	rest	n/a	n/a
359.292	2	encod	1	1.145
363.492	2	rest	n/a	n/a
373.776	2	remov	0	0
378.726	2	rest	n/a	n/a
389.643	2	encod	0	0.927
393.51	2	rest	n/a	n/a
403.977	2	remov	1	0.949
407.56	2	rest	n/a	n/a
417.41	2	remov	0	0.664
420.794	2	rest	n/a	n/a
431.277	2	remov	0	0
436.661	2	rest	n/a	n/a
447.428	2	maint	0	0
452.911	2	rest	n/a	n/a
