onset	duration	trial_type	accuracy	response_time
8.534	2	remov	0	0.989
12.917	2	rest	n/a	n/a
23.834	2	encod	1	0.871
28.151	2	rest	n/a	n/a
38.901	2	remov	1	0.947
42.935	2	rest	n/a	n/a
53.285	2	encod	1	1.293
57.418	2	rest	n/a	n/a
67.735	2	encod	1	1.871
72.535	2	rest	n/a	n/a
83.969	2	encod	1	0.893
88.203	2	rest	n/a	n/a
98.969	2	remov	1	1.494
103.553	2	rest	n/a	n/a
114.37	2	maint	1	0.803
118.52	2	rest	n/a	n/a
129.587	2	remov	1	1.16
133.354	2	rest	n/a	n/a
143.671	2	encod	1	1.109
147.971	2	rest	n/a	n/a
158.871	2	maint	1	1.367
163.771	2	rest	n/a	n/a
174.738	2	maint	1	0.988
179.255	2	rest	n/a	n/a
189.622	2	maint	1	1.771
194.239	2	rest	n/a	n/a
204.572	2	maint	1	0.925
208.756	2	rest	n/a	n/a
219.173	2	remov	1	0.709
223.339	2	rest	n/a	n/a
233.856	2	encod	1	0.838
238.023	2	rest	n/a	n/a
248.457	2	maint	1	0.688
252.007	2	rest	n/a	n/a
262.307	2	maint	1	0.932
265.94	2	rest	n/a	n/a
276.274	2	remov	1	1.183
280.507	2	rest	n/a	n/a
291.074	2	encod	1	0.88
295.391	2	rest	n/a	n/a
305.508	2	maint	1	0.786
309.425	2	rest	n/a	n/a
320.408	2	maint	1	0.632
323.909	2	rest	n/a	n/a
334.992	2	encod	1	1.104
339.359	2	rest	n/a	n/a
349.743	2	encod	1	0.963
353.943	2	rest	n/a	n/a
364.26	2	maint	1	0.892
368.26	2	rest	n/a	n/a
379.327	2	remov	0	0.935
383.593	2	rest	n/a	n/a
393.744	2	maint	1	0.824
397.26	2	rest	n/a	n/a
407.827	2	maint	1	0.8
411.261	2	rest	n/a	n/a
421.661	2	encod	1	1.487
425.728	2	rest	n/a	n/a
435.961	2	remov	1	0.848
440.061	2	rest	n/a	n/a
