onset	duration	trial_type	accuracy	response_time
8.251	2	maint	1	1.23
12.134	2	rest	n/a	n/a
22.801	2	maint	1	1.076
27.018	2	rest	n/a	n/a
37.918	2	remov	1	1.392
42.818	2	rest	n/a	n/a
53.068	2	remov	0	1.024
57.235	2	rest	n/a	n/a
67.719	2	maint	1	0.84
71.436	2	rest	n/a	n/a
81.902	2	maint	1	0.992
86.203	2	rest	n/a	n/a
96.269	2	remov	0	1.459
100.386	2	rest	n/a	n/a
110.503	2	maint	1	1.1
114.97	2	rest	n/a	n/a
125.77	2	maint	1	0.814
129.837	2	rest	n/a	n/a
140.104	2	encod	1	1.286
144.304	2	rest	n/a	n/a
155.038	2	maint	1	1.164
159.021	2	rest	n/a	n/a
169.105	2	remov	1	1.236
173.488	2	rest	n/a	n/a
184.222	2	encod	1	1.113
188.222	2	rest	n/a	n/a
198.955	2	encod	1	1.103
203.055	2	rest	n/a	n/a
213.989	2	remov	0	0.859
217.906	2	rest	n/a	n/a
228.273	2	remov	1	1.188
232.789	2	rest	n/a	n/a
243.323	2	maint	1	1.461
247.84	2	rest	n/a	n/a
258.14	2	remov	1	1.189
262.757	2	rest	n/a	n/a
272.84	2	encod	0	0
278.124	2	rest	n/a	n/a
289.024	2	maint	1	1.013
293.158	2	rest	n/a	n/a
303.825	2	encod	1	1.08
307.941	2	rest	n/a	n/a
318.992	2	encod	1	1.268
323.625	2	rest	n/a	n/a
334.625	2	remov	1	1.165
339.092	2	rest	n/a	n/a
349.326	2	encod	0	1.165
353.092	2	rest	n/a	n/a
363.226	2	maint	0	0
368.543	2	rest	n/a	n/a
379.36	2	maint	1	1.213
383.326	2	rest	n/a	n/a
394.21	2	remov	0	1.644
399.36	2	rest	n/a	n/a
409.51	2	encod	1	1.341
414.027	2	rest	n/a	n/a
424.377	2	maint	1	0.844
427.944	2	rest	n/a	n/a
439.211	2	remov	1	1.122
443.261	2	rest	n/a	n/a
