onset	duration	trial_type	accuracy	response_time
8.684	2	maint	0	0.695
12.667	2	rest	n/a	n/a
23.501	2	maint	1	0.89
27.168	2	rest	n/a	n/a
37.551	2	remov	1	0.866
41.751	2	rest	n/a	n/a
52.235	2	maint	0	0.803
56.435	2	rest	n/a	n/a
67.085	2	remov	1	0.821
71.402	2	rest	n/a	n/a
82.136	2	maint	1	0.738
85.969	2	rest	n/a	n/a
96.486	2	maint	1	0.769
100.003	2	rest	n/a	n/a
110.103	2	remov	0	0.702
113.803	2	rest	n/a	n/a
124.453	2	encod	0	0
129.137	2	rest	n/a	n/a
139.37	2	encod	0	0.79
143.67	2	rest	n/a	n/a
154.387	2	encod	1	0.987
158.154	2	rest	n/a	n/a
169.121	2	remov	0	0.656
172.888	2	rest	n/a	n/a
182.905	2	encod	0	0.537
186.121	2	rest	n/a	n/a
196.922	2	encod	0	1.222
201.288	2	rest	n/a	n/a
212.205	2	remov	1	0.423
215.672	2	rest	n/a	n/a
226.306	2	remov	1	0.901
230.772	2	rest	n/a	n/a
240.939	2	remov	0	0.367
244.373	2	rest	n/a	n/a
254.706	2	encod	0	0.525
257.99	2	rest	n/a	n/a
268.557	2	encod	0	0.593
272.157	2	rest	n/a	n/a
282.357	2	encod	0	0.484
286.14	2	rest	n/a	n/a
296.241	2	maint	0	0
301.691	2	rest	n/a	n/a
312.408	2	remov	0	0.192
315.341	2	rest	n/a	n/a
326.575	2	remov	0	0.595
330.258	2	rest	n/a	n/a
341.458	2	maint	0	0.558
345.342	2	rest	n/a	n/a
356.525	2	encod	1	0.459
359.909	2	rest	n/a	n/a
370.376	2	encod	1	0.483
373.526	2	rest	n/a	n/a
383.843	2	maint	0	0.111
386.843	2	rest	n/a	n/a
396.926	2	encod	1	0.238
399.793	2	rest	n/a	n/a
410.827	2	maint	1	0.284
413.877	2	rest	n/a	n/a
424.294	2	remov	0	0.479
427.794	2	rest	n/a	n/a
