onset	duration	trial_type	accuracy	response_time
8.65	2	encod	0	0
13.784	2	rest	n/a	n/a
24.851	2	remov	0	0
30.234	2	rest	n/a	n/a
41.285	2	encod	0	0
45.985	2	rest	n/a	n/a
57.068	2	encod	1	1.415
61.535	2	rest	n/a	n/a
72.469	2	remov	0	0
77.985	2	rest	n/a	n/a
88.652	2	maint	1	1.314
92.736	2	rest	n/a	n/a
103.086	2	encod	0	0
107.886	2	rest	n/a	n/a
117.686	2	maint	1	1.342
122.47	2	rest	n/a	n/a
132.837	2	remov	0	0
138.204	2	rest	n/a	n/a
148.437	2	maint	0	0
153.037	2	rest	n/a	n/a
163.737	2	encod	0	0
169.004	2	rest	n/a	n/a
179.688	2	encod	1	1.461
184.371	2	rest	n/a	n/a
194.772	2	maint	0	0
199.888	2	rest	n/a	n/a
210.255	2	encod	0	0
215.389	2	rest	n/a	n/a
226.389	2	encod	0	0
231.272	2	rest	n/a	n/a
241.806	2	maint	0	0
247.289	2	rest	n/a	n/a
258.14	2	encod	0	0
262.84	2	rest	n/a	n/a
273.14	2	encod	0	0
277.89	2	rest	n/a	n/a
289.124	2	remov	0	0
294.524	2	rest	n/a	n/a
305.207	2	maint	0	0
310.608	2	rest	n/a	n/a
321.041	2	maint	0	0
326.258	2	rest	n/a	n/a
336.658	2	encod	0	0
341.408	2	rest	n/a	n/a
351.942	2	remov	0	1.066
355.709	2	rest	n/a	n/a
365.392	2	encod	0	0
370.876	2	rest	n/a	n/a
380.993	2	encod	0	0
386.476	2	rest	n/a	n/a
396.276	2	encod	0	0
401.576	2	rest	n/a	n/a
412.327	2	remov	0	0
417.56	2	rest	n/a	n/a
428.327	2	maint	0	0
433.327	2	rest	n/a	n/a
444.444	2	remov	0	0
449.694	2	rest	n/a	n/a
459.794	2	remov	0	0
464.494	2	rest	n/a	n/a
