onset	duration	trial_type	accuracy	response_time
8.867	2	maint	0	1.581
13.484	2	rest	n/a	n/a
24.384	2	maint	0	1.014
28.684	2	rest	n/a	n/a
39.968	2	remov	1	0.989
44.068	2	rest	n/a	n/a
54.502	2	maint	0	1.246
59.085	2	rest	n/a	n/a
69.835	2	maint	1	1.816
74.802	2	rest	n/a	n/a
85.769	2	maint	0	1.215
90.019	2	rest	n/a	n/a
100.203	2	remov	0	1.198
104.819	2	rest	n/a	n/a
115.586	2	encod	1	1.553
119.887	2	rest	n/a	n/a
129.687	2	encod	1	1.427
134.504	2	rest	n/a	n/a
145.487	2	maint	1	1.352
150.087	2	rest	n/a	n/a
160.421	2	encod	1	1.414
164.604	2	rest	n/a	n/a
174.688	2	remov	0	1.081
178.371	2	rest	n/a	n/a
189.788	2	encod	0	1.14
193.955	2	rest	n/a	n/a
203.872	2	remov	0	0
208.622	2	rest	n/a	n/a
220.039	2	maint	1	1.258
224.706	2	rest	n/a	n/a
234.789	2	remov	0	1.692
239.29	2	rest	n/a	n/a
249.806	2	remov	1	1.256
254.123	2	rest	n/a	n/a
264.723	2	encod	1	0.922
268.94	2	rest	n/a	n/a
279.324	2	maint	1	1.075
283.057	2	rest	n/a	n/a
293.541	2	remov	0	1.872
298.324	2	rest	n/a	n/a
308.808	2	maint	1	1.342
313.425	2	rest	n/a	n/a
323.592	2	encod	0	0
328.458	2	rest	n/a	n/a
338.475	2	remov	0	0
343.625	2	rest	n/a	n/a
354.176	2	maint	1	1.229
358.326	2	rest	n/a	n/a
369.443	2	encod	0	1.666
373.826	2	rest	n/a	n/a
384.443	2	remov	1	1.273
389.027	2	rest	n/a	n/a
400.177	2	remov	1	1.571
404.677	2	rest	n/a	n/a
414.994	2	encod	0	0
420.427	2	rest	n/a	n/a
431.861	2	maint	0	0
436.611	2	rest	n/a	n/a
447.161	2	encod	1	1.077
450.961	2	rest	n/a	n/a
