onset	duration	trial_type	accuracy	response_time
8.25	2	encod	0	0
13.3	2	rest	n/a	n/a
24.2	2	encod	1	1.264
28.701	2	rest	n/a	n/a
39.351	2	remov	1	1.489
43.684	2	rest	n/a	n/a
54.234	2	maint	0	0
59.268	2	rest	n/a	n/a
69.268	2	encod	1	1.271
73.652	2	rest	n/a	n/a
84.252	2	encod	0	0
88.869	2	rest	n/a	n/a
99.419	2	maint	1	1.378
103.486	2	rest	n/a	n/a
113.819	2	maint	1	1.211
118.286	2	rest	n/a	n/a
128.97	2	encod	1	1.552
133.486	2	rest	n/a	n/a
143.787	2	maint	1	1.892
148.32	2	rest	n/a	n/a
159.37	2	maint	0	0
164.237	2	rest	n/a	n/a
174.837	2	remov	0	1.432
179.737	2	rest	n/a	n/a
191.104	2	remov	1	1.145
195.621	2	rest	n/a	n/a
206.255	2	encod	0	1.39
210.922	2	rest	n/a	n/a
221.422	2	maint	1	1.542
226.272	2	rest	n/a	n/a
237.439	2	encod	1	1.347
242.139	2	rest	n/a	n/a
253.106	2	maint	0	0
257.806	2	rest	n/a	n/a
268.073	2	encod	0	0
272.94	2	rest	n/a	n/a
283.407	2	remov	0	0
288.373	2	rest	n/a	n/a
298.24	2	remov	1	1.186
302.574	2	rest	n/a	n/a
312.857	2	remov	1	1.213
317.124	2	rest	n/a	n/a
328.291	2	remov	0	1.327
333.191	2	rest	n/a	n/a
343.591	2	maint	1	1.486
348.158	2	rest	n/a	n/a
358.508	2	maint	1	1.838
363.692	2	rest	n/a	n/a
374.642	2	maint	1	1.909
379.176	2	rest	n/a	n/a
389.892	2	remov	1	1.175
394.009	2	rest	n/a	n/a
404.709	2	maint	0	1.25
409.376	2	rest	n/a	n/a
420.176	2	encod	1	0.943
424.543	2	rest	n/a	n/a
434.894	2	remov	1	1.339
439.61	2	rest	n/a	n/a
450.861	2	encod	0	1.567
455.944	2	rest	n/a	n/a
